totaltraveltimeinsec,totalprice,totalnumberofchanges,totalwalkingdistance,totalwaitingtime,objective,finiteautomaton,consideredpreferences,finalsolutionusedlabels,sourcename,targetname
1.2,83.0,3,273,0.2,travelTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Heidelberg,Gelsenkirchen
1.2,74.1,2,273,0.3,travelTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Heidelberg,Gelsenkirchen
1.6,92.1,3,129,0.3,travelTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[db_fv, blablacar, db_fv]",Heidelberg,Gelsenkirchen
1.2,71.3,3,273,0.3,travelTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Heidelberg,Gelsenkirchen
1.2,55.1,2,273,0.4,travelTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Heidelberg,Gelsenkirchen
0.6,101.0,3,632,0.0,travelTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Heidelberg,Gelsenkirchen
1.2,178.9,2,0,0.4,travelTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Heidelberg,Gelsenkirchen
0.7,95.5,2,632,0.2,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Heidelberg,Gelsenkirchen
0.6,95.5,2,632,0.1,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Heidelberg,Gelsenkirchen
0.7,95.0,3,632,0.1,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Heidelberg,Gelsenkirchen
1.1,29.7,3,439,0.2,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Heidelberg,Gelsenkirchen
1.2,36.8,2,333,0.2,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[flixbus],Heidelberg,Gelsenkirchen
1.2,32.1,2,273,0.5,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Heidelberg,Gelsenkirchen
1.2,39.6,3,273,0.5,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Heidelberg,Gelsenkirchen
1.2,39.7,3,273,0.5,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Heidelberg,Gelsenkirchen
1.2,42.1,3,273,0.5,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Heidelberg,Gelsenkirchen
1.2,42.1,3,273,0.5,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Heidelberg,Gelsenkirchen
1.1,39.7,3,439,0.1,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Heidelberg,Gelsenkirchen
1.4,33.7,3,437,0.4,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Heidelberg,Gelsenkirchen
1.2,34.7,3,383,0.4,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Heidelberg,Gelsenkirchen
1.4,33.7,2,437,0.4,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Heidelberg,Gelsenkirchen
1.2,48.3,3,273,0.4,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Heidelberg,Gelsenkirchen
1.4,43.0,3,324,0.3,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Heidelberg,Gelsenkirchen
1.2,36.0,3,383,0.4,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Heidelberg,Gelsenkirchen
1.2,48.3,3,273,0.4,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Heidelberg,Gelsenkirchen
1.6,81.2,3,129,0.4,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[db_fv, blablacar, db_fv]",Heidelberg,Gelsenkirchen
1.2,49.6,3,273,0.4,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Heidelberg,Gelsenkirchen
1.2,52.3,3,273,0.4,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Heidelberg,Gelsenkirchen
1.2,52.3,3,273,0.4,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Heidelberg,Gelsenkirchen
1.2,58.2,3,273,0.3,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Heidelberg,Gelsenkirchen
1.3,43.3,3,324,0.2,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Heidelberg,Gelsenkirchen
1.2,62.3,3,273,0.3,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Heidelberg,Gelsenkirchen
1.2,68.2,3,273,0.3,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Heidelberg,Gelsenkirchen
1.2,72.1,3,273,0.3,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Heidelberg,Gelsenkirchen
1.2,73.9,3,273,0.2,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Heidelberg,Gelsenkirchen
1.2,91.7,3,273,0.1,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Heidelberg,Gelsenkirchen
0.9,103.0,3,0,0.3,numberofChanges,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Heidelberg,Gelsenkirchen
1.6,47.0,2,324,0.3,numberofChanges,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Heidelberg,Gelsenkirchen
1.2,168.1,2,0,0.4,numberofChanges,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Heidelberg,Gelsenkirchen
1.0,44.6,2,499,0.0,numberofChanges,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Heidelberg,Gelsenkirchen
0.9,140.2,3,0,0.2,numberofChanges,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Heidelberg,Gelsenkirchen
1.4,35.8,2,493,0.0,numberofChanges,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[flixbus],Heidelberg,Gelsenkirchen
1.1,31.0,3,439,0.2,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Heidelberg,Gelsenkirchen
0.9,46.4,3,572,0.2,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Heidelberg,Gelsenkirchen
0.9,102.8,3,0,0.3,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Heidelberg,Gelsenkirchen
1.1,40.6,3,439,0.1,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Heidelberg,Gelsenkirchen
1.2,88.0,3,273,0.2,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Heidelberg,Gelsenkirchen
1.2,40.5,3,273,0.5,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Heidelberg,Gelsenkirchen
1.2,51.4,3,273,0.5,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Heidelberg,Gelsenkirchen
1.2,59.4,3,273,0.4,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Heidelberg,Gelsenkirchen
1.2,67.0,3,273,0.3,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Heidelberg,Gelsenkirchen
1.2,78.2,3,273,0.2,waitingTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Heidelberg,Gelsenkirchen
1.2,40.9,3,273,0.5,waitingTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Heidelberg,Gelsenkirchen
1.2,43.5,3,273,0.5,waitingTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Heidelberg,Gelsenkirchen
1.6,185.0,3,0,0.3,numberofChanges,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Heidelberg,Gelsenkirchen
0.8,77.4,1,632,0.1,travelTime,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Heidelberg,Gelsenkirchen
1.1,32.0,1,439,0.1,travelTime,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Heidelberg,Gelsenkirchen
1.1,31.0,2,439,0.2,travelTime,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Heidelberg,Gelsenkirchen
1.2,37.1,2,333,0.1,travelTime,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[flixbus],Heidelberg,Gelsenkirchen
1.2,74.1,2,273,0.3,travelTime,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Heidelberg,Gelsenkirchen
0.9,50.0,2,572,0.2,walkingDistance,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Heidelberg,Gelsenkirchen
0.9,48.0,2,572,0.2,walkingDistance,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Heidelberg,Gelsenkirchen
0.9,5.2,1,335,0.0,numberofChanges,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]",[flixbus],Darmstadt,Heidelberg
0.9,5.2,1,335,0.7,numberofChanges,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[flixbus],Darmstadt,Heidelberg
0.4,26.9,1,0,0.0,travelTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]",[db_fv],Gelsenkirchen,Solingen
0.4,26.9,1,0,0.2,travelTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Gelsenkirchen,Solingen
0.4,24.1,2,0,0.2,travelTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Gelsenkirchen,Solingen
0.4,37.5,3,0,0.1,travelTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Gelsenkirchen,Solingen
0.4,33.1,2,0,0.1,travelTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Gelsenkirchen,Solingen
0.4,37.2,2,0,0.1,travelTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Gelsenkirchen,Solingen
0.4,41.8,4,0,0.1,travelTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Gelsenkirchen,Solingen
0.5,19.2,2,29,0.3,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[db_fv, flixbus, db_fv]",Gelsenkirchen,Solingen
0.4,31.7,3,0,0.1,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Gelsenkirchen,Solingen
0.4,34.9,3,0,0.1,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Gelsenkirchen,Solingen
0.4,37.7,3,0,0.0,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Gelsenkirchen,Solingen
0.7,19.2,2,29,0.5,numberofChanges,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[db_fv, flixbus, db_fv]",Gelsenkirchen,Solingen
0.4,43.3,1,0,0.1,numberofChanges,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Gelsenkirchen,Solingen
0.4,16.5,1,39,0.2,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Gelsenkirchen,Solingen
1.1,54.5,1,0,0.0,numberofChanges,all,"[travelTime, price, numberofChanges]","[db_fv, blablacar]",Erfurt,Dortmund
1.9,38.0,1,0,0.0,numberofChanges,all,"[travelTime, price, numberofChanges]",[flixbus],Erfurt,Dortmund
1.2,38.0,1,0,0.0,numberofChanges,all,"[travelTime, price, numberofChanges]",[flixbus],Erfurt,Dortmund
1.1,31.1,1,0,0.0,numberofChanges,all,"[travelTime, price, numberofChanges]",[flixbus],Erfurt,Dortmund
2.1,30.8,1,0,0.0,price,ptOnly,"[travelTime, price, numberofChanges]",[flixbus],Erfurt,Dortmund
1.1,54.5,1,0,0.0,numberofChanges,ptOnly,"[travelTime, price, numberofChanges]","[db_fv, blablacar]",Erfurt,Dortmund
1.2,38.0,1,0,0.0,numberofChanges,ptOnly,"[travelTime, price, numberofChanges]",[flixbus],Erfurt,Dortmund
1.9,38.0,1,0,0.0,numberofChanges,ptOnly,"[travelTime, price, numberofChanges]",[flixbus],Erfurt,Dortmund
1.1,31.1,1,0,0.0,numberofChanges,ptOnly,"[travelTime, price, numberofChanges]",[flixbus],Erfurt,Dortmund
2.1,30.8,1,0,0.0,price,noFlights,"[travelTime, price, numberofChanges]",[flixbus],Erfurt,Dortmund
1.1,54.5,1,0,0.0,numberofChanges,noFlights,"[travelTime, price, numberofChanges]","[db_fv, blablacar]",Erfurt,Dortmund
1.2,38.0,1,0,0.0,numberofChanges,noFlights,"[travelTime, price, numberofChanges]",[flixbus],Erfurt,Dortmund
1.1,31.1,1,0,0.0,numberofChanges,noFlights,"[travelTime, price, numberofChanges]",[flixbus],Erfurt,Dortmund
1.9,38.0,1,0,0.0,numberofChanges,noFlights,"[travelTime, price, numberofChanges]",[flixbus],Erfurt,Dortmund
1.2,42.3,2,353,0.0,travelTime,all,"[travelTime, price, numberofChanges, walkingDistance]","[flixbus, db_fv]",Erfurt,Dortmund
1.2,41.6,2,364,0.0,travelTime,all,"[travelTime, price, numberofChanges, walkingDistance]","[flixbus, db_fv]",Erfurt,Dortmund
1.9,38.0,1,413,0.0,numberofChanges,all,"[travelTime, price, numberofChanges, walkingDistance]",[flixbus],Erfurt,Dortmund
1.1,31.1,1,413,0.0,numberofChanges,all,"[travelTime, price, numberofChanges, walkingDistance]",[flixbus],Erfurt,Dortmund
1.5,43.5,2,353,0.0,numberofChanges,all,"[travelTime, price, numberofChanges, walkingDistance]","[flixbus, db_fv]",Erfurt,Dortmund
1.2,43.9,1,353,0.0,walkingDistance,all,"[travelTime, price, numberofChanges, walkingDistance]","[flixbus, db_fv]",Erfurt,Dortmund
1.6,41.6,2,364,0.0,walkingDistance,all,"[travelTime, price, numberofChanges, walkingDistance]","[flixbus, db_fv]",Erfurt,Dortmund
1.2,42.3,2,353,0.0,travelTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]","[flixbus, db_fv]",Erfurt,Dortmund
1.6,36.9,2,364,0.0,travelTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]","[flixbus, db_fv]",Erfurt,Dortmund
2.1,30.8,1,413,0.0,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]",[flixbus],Erfurt,Dortmund
1.2,41.6,2,364,0.0,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]","[flixbus, db_fv]",Erfurt,Dortmund
1.9,38.0,1,413,0.0,numberofChanges,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]",[flixbus],Erfurt,Dortmund
1.1,31.1,1,413,0.0,numberofChanges,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]",[flixbus],Erfurt,Dortmund
2.2,38.2,2,364,0.0,numberofChanges,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]","[flixbus, db_fv]",Erfurt,Dortmund
2.3,38.2,2,364,0.0,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]","[flixbus, db_fv]",Erfurt,Dortmund
1.2,43.9,1,353,0.0,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]","[flixbus, db_fv]",Erfurt,Dortmund
2.3,38.2,2,364,0.0,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]","[flixbus, db_fv]",Erfurt,Dortmund
1.2,42.3,2,353,0.0,travelTime,noFlights,"[travelTime, price, numberofChanges, walkingDistance]","[flixbus, db_fv]",Erfurt,Dortmund
1.2,41.6,2,364,0.0,travelTime,noFlights,"[travelTime, price, numberofChanges, walkingDistance]","[flixbus, db_fv]",Erfurt,Dortmund
1.6,36.9,2,364,0.0,travelTime,noFlights,"[travelTime, price, numberofChanges, walkingDistance]","[flixbus, db_fv]",Erfurt,Dortmund
2.1,30.8,1,413,0.0,price,noFlights,"[travelTime, price, numberofChanges, walkingDistance]",[flixbus],Erfurt,Dortmund
1.9,38.0,1,413,0.0,numberofChanges,noFlights,"[travelTime, price, numberofChanges, walkingDistance]",[flixbus],Erfurt,Dortmund
1.1,31.1,1,413,0.0,numberofChanges,noFlights,"[travelTime, price, numberofChanges, walkingDistance]",[flixbus],Erfurt,Dortmund
2.2,38.2,2,364,0.0,numberofChanges,noFlights,"[travelTime, price, numberofChanges, walkingDistance]","[flixbus, db_fv]",Erfurt,Dortmund
1.5,43.5,2,353,0.0,numberofChanges,noFlights,"[travelTime, price, numberofChanges, walkingDistance]","[flixbus, db_fv]",Erfurt,Dortmund
2.3,38.2,2,364,0.0,walkingDistance,noFlights,"[travelTime, price, numberofChanges, walkingDistance]","[flixbus, db_fv]",Erfurt,Dortmund
1.2,43.9,1,353,0.0,walkingDistance,noFlights,"[travelTime, price, numberofChanges, walkingDistance]","[flixbus, db_fv]",Erfurt,Dortmund
2.3,38.2,2,364,0.0,walkingDistance,noFlights,"[travelTime, price, numberofChanges, walkingDistance]","[flixbus, db_fv]",Erfurt,Dortmund
1.6,41.6,2,364,0.0,walkingDistance,noFlights,"[travelTime, price, numberofChanges, walkingDistance]","[flixbus, db_fv]",Erfurt,Dortmund
1.2,42.3,2,353,0.1,travelTime,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Erfurt,Dortmund
1.2,41.6,2,364,0.0,travelTime,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Erfurt,Dortmund
1.1,61.1,1,374,0.0,travelTime,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[db_fv, flixbus]",Erfurt,Dortmund
1.6,43.5,2,353,0.1,price,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Erfurt,Dortmund
1.5,43.5,2,353,0.0,price,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Erfurt,Dortmund
1.9,38.0,1,413,0.8,numberofChanges,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[flixbus],Erfurt,Dortmund
1.1,31.1,1,413,0.3,numberofChanges,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[flixbus],Erfurt,Dortmund
1.2,43.9,1,353,0.0,walkingDistance,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Erfurt,Dortmund
1.6,41.6,2,364,0.4,walkingDistance,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Erfurt,Dortmund
1.2,42.3,2,353,0.1,travelTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Erfurt,Dortmund
1.6,36.9,2,364,0.2,travelTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Erfurt,Dortmund
1.1,61.1,1,374,0.0,travelTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[db_fv, flixbus]",Erfurt,Dortmund
2.1,30.8,1,413,0.9,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[flixbus],Erfurt,Dortmund
1.2,41.6,2,364,0.0,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Erfurt,Dortmund
1.5,43.5,2,353,0.0,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Erfurt,Dortmund
1.6,43.5,2,353,0.1,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Erfurt,Dortmund
1.9,38.0,1,413,0.8,numberofChanges,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[flixbus],Erfurt,Dortmund
1.1,31.1,1,413,0.3,numberofChanges,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[flixbus],Erfurt,Dortmund
2.2,42.7,2,364,0.6,numberofChanges,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Erfurt,Dortmund
2.2,38.3,2,364,0.8,numberofChanges,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Erfurt,Dortmund
2.3,38.3,2,364,0.9,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Erfurt,Dortmund
1.2,43.9,1,353,0.0,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Erfurt,Dortmund
2.3,38.3,2,364,0.8,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Erfurt,Dortmund
2.2,38.2,2,364,0.9,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Erfurt,Dortmund
1.2,42.3,2,353,0.1,travelTime,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Erfurt,Dortmund
1.2,41.6,2,364,0.0,travelTime,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Erfurt,Dortmund
1.6,36.9,2,364,0.2,travelTime,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Erfurt,Dortmund
1.1,61.1,1,374,0.0,travelTime,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[db_fv, flixbus]",Erfurt,Dortmund
